,UTC time,carbon_intensity,hydro,biomass,wind,solar,unknown,coal,nuclear,nat_gas
13045,2020-06-27 13:00:00,390.21,0,1365,3736,334,14310,1711,1880,20908
13046,2020-06-27 14:00:00,381.9,0,1397,4425,231,13671,1700,1880,21259
13047,2020-06-27 15:00:00,375.92,0,1388,5285,147,13750,1712,1880,20995
13048,2020-06-27 16:00:00,365.52,0,1395,6125,197,13055,1707,1880,22277
13049,2020-06-27 17:00:00,363.04,0,1371,5216,107,10729,1698,1880,23610
13050,2020-06-27 18:00:00,359.15,0,1380,5158,43,9687,1723,1880,23688
13051,2020-06-27 19:00:00,348.85,0,1347,5955,12,8862,1707,1880,23701
13052,2020-06-27 20:00:00,343.56,0,1331,6312,0,8347,1708,1880,23783
13053,2020-06-27 21:00:00,335.96,0,1477,6817,0,7875,1718,1881,23724
13054,2020-06-27 22:00:00,332.98,0,1478,6898,0,7422,1821,1878,22702
13055,2020-06-27 23:00:00,329.22,0,1472,6599,0,7104,1815,1870,18265
13056,2020-06-28 00:00:00,319.08,0,1466,6820,0,7054,1804,1868,12556
13057,2020-06-28 01:00:00,291.8,0,1430,7154,0,5606,1711,1871,8466
13058,2020-06-28 02:00:00,298.11,0,1399,7504,0,6415,1710,1872,8986
13059,2020-06-28 03:00:00,286.71,0,1344,7889,1,5998,1710,1873,7756
13060,2020-06-28 04:00:00,289.83,0,1367,7711,18,6124,1710,1877,7858
13061,2020-06-28 05:00:00,297.31,0,1358,8042,57,7313,1705,1880,7580
13062,2020-06-28 06:00:00,316.34,0,1380,8323,136,9829,1706,1880,7600
13063,2020-06-28 07:00:00,327.78,0,1403,8708,212,11984,1664,1880,7532
13064,2020-06-28 08:00:00,337.31,0,1371,8611,302,13753,1425,1880,7089
13065,2020-06-28 09:00:00,344.83,0,1379,8948,380,15516,1364,1880,8056
13066,2020-06-28 10:00:00,349.2,0,1386,8446,355,15666,1297,1880,6912
13067,2020-06-28 11:00:00,346.02,0,1386,8375,412,15183,1277,1880,6898
13068,2020-06-28 12:00:00,339.6,0,1373,8961,446,15044,1285,1880,7168
13069,2020-06-28 13:00:00,339.08,0,1382,8792,429,14728,1289,1880,6975
13070,2020-06-28 14:00:00,334.12,0,1439,9073,459,14354,1309,1874,7716
13071,2020-06-28 15:00:00,341.44,0,1484,9306,387,14833,1583,1872,11504
13072,2020-06-28 16:00:00,350.21,0,1479,8986,292,14771,1841,1872,17581
13073,2020-06-28 17:00:00,349.67,0,1487,8554,147,13207,1938,1871,21914
13074,2020-06-28 18:00:00,348.22,0,1457,7955,47,10817,2416,1874,22890
13075,2020-06-28 19:00:00,345.16,0,1447,7798,10,9267,2735,1877,23252
13076,2020-06-28 20:00:00,340.19,0,1433,7669,0,8585,2384,1878,24114
13077,2020-06-28 21:00:00,335.5,0,1433,7566,0,8165,2017,1881,24304
13078,2020-06-28 22:00:00,333.62,0,1425,7832,0,8478,1730,1881,25609
13079,2020-06-28 23:00:00,330.02,0,1439,7771,0,8328,1434,1880,25091
13080,2020-06-29 00:00:00,328.26,0,1447,7727,0,8170,1399,1880,24171
13081,2020-06-29 01:00:00,329.12,0,1434,7773,0,8172,1397,1880,25386
13082,2020-06-29 02:00:00,331.4,0,1416,7491,0,8164,1347,1880,26130
13083,2020-06-29 03:00:00,336.76,0,1429,7056,5,8472,1383,1880,26728
13084,2020-06-29 04:00:00,344.11,0,1410,6673,40,9334,1418,1879,26922
13085,2020-06-29 05:00:00,351.94,0,1388,6829,113,11385,1404,1880,26635
13086,2020-06-29 06:00:00,355.18,0,1409,7712,232,13843,1393,1880,25817
13087,2020-06-29 07:00:00,361.88,0,1541,7986,330,15795,1697,1880,25294
13088,2020-06-29 08:00:00,365.95,0,1580,8439,278,17160,1931,1880,26626
13089,2020-06-29 09:00:00,363.29,0,1475,8938,309,17416,1807,1880,25962
13090,2020-06-29 10:00:00,363.48,0,1435,9134,285,17520,1913,1880,25171
13091,2020-06-29 11:00:00,361.48,0,1405,9479,311,16914,2310,1879,22760
13092,2020-06-29 12:00:00,366.63,0,1361,9379,251,17038,2772,1878,23051
13093,2020-06-29 13:00:00,362.54,0,1396,9237,166,15746,2751,1880,21166
13094,2020-06-29 14:00:00,356.72,0,1385,9180,137,15347,2077,1880,22651
13095,2020-06-29 15:00:00,360.39,0,1343,9683,163,16224,2471,1880,25047
13096,2020-06-29 16:00:00,360.73,0,1450,9489,114,15518,2793,1879,24274
13097,2020-06-29 17:00:00,357.43,0,1491,9595,68,14004,3210,1880,25413
13098,2020-06-29 18:00:00,353.8,0,1507,9801,25,12473,3678,1877,25979
13099,2020-06-29 19:00:00,350.73,0,1503,9777,6,11613,3676,1878,26361
13100,2020-06-29 20:00:00,348.86,0,1514,9829,0,11397,3636,1880,25591
13101,2020-06-29 21:00:00,344.49,0,1494,9508,0,10597,3373,1878,23240
13102,2020-06-29 22:00:00,343.9,0,1486,9361,0,10119,3502,1882,22293
13103,2020-06-29 23:00:00,340.97,0,1509,9126,0,9319,3591,1884,20083
13104,2020-06-30 00:00:00,338.08,0,1511,8913,0,8663,3575,1884,18812
13105,2020-06-30 01:00:00,332.65,0,1488,8769,0,7682,3574,1884,17394
13106,2020-06-30 02:00:00,336.87,0,1508,8552,0,7991,3561,1884,18526
13107,2020-06-30 03:00:00,339.43,0,1517,8402,1,7953,3553,1884,20902
13108,2020-06-30 04:00:00,343.58,0,1477,8332,16,8311,3550,1884,23524
13109,2020-06-30 05:00:00,356.27,0,1435,8253,33,10854,3541,1884,24077
13110,2020-06-30 06:00:00,361.91,0,1379,8478,49,12482,3543,1884,24302
13111,2020-06-30 07:00:00,363.74,0,1356,8176,70,13059,3212,1884,23407
13112,2020-06-30 08:00:00,364.09,0,1375,8282,104,13655,3119,1887,21354
13113,2020-06-30 09:00:00,360.46,0,1387,8432,142,13297,3067,1882,19993
13114,2020-06-30 10:00:00,363.08,0,1378,8612,222,14305,3064,1883,20742
13115,2020-06-30 11:00:00,365.84,0,1373,8489,222,14531,3169,1884,21652
13116,2020-06-30 12:00:00,363.27,0,1368,8411,181,13874,3094,1884,20471
13117,2020-06-30 13:00:00,362.99,0,1331,8277,222,13383,3175,1884,22008
13118,2020-06-30 14:00:00,375.67,0,1388,7060,102,13021,3803,1884,24178
13119,2020-06-30 15:00:00,383.86,0,1473,6473,86,13260,4334,1884,25850
13120,2020-06-30 16:00:00,387.5,0,1507,5991,55,12813,4645,1884,27180
13121,2020-06-30 17:00:00,387.14,0,1510,5637,30,11563,4831,1884,27176
13122,2020-06-30 18:00:00,380.16,0,1526,5948,12,10135,4923,1884,27802
13123,2020-06-30 19:00:00,380.16,0,1511,5526,1,9184,4961,1884,27755
13124,2020-06-30 20:00:00,384.02,0,1546,4671,0,8576,4958,1884,27882
13125,2020-06-30 21:00:00,378.96,0,1562,4464,0,7878,4470,1884,27904
13126,2020-06-30 22:00:00,378.11,0,1543,4173,0,7258,4347,1886,26469
13127,2020-06-30 23:00:00,377.17,0,1540,3698,0,7172,3814,1885,26825
13128,2020-07-01 00:00:00,376.82,0,1542,3199,0,6891,3432,1884,27048
13129,2020-07-01 01:00:00,380.05,0,1545,2740,0,6904,3363,1885,27742
13130,2020-07-01 02:00:00,380.5,0,1513,2675,0,6865,3352,1884,28280
13131,2020-07-01 03:00:00,382.08,0,1490,2636,3,7141,3362,1884,29031
13132,2020-07-01 04:00:00,387.88,0,1496,2798,21,7966,3871,1884,29455
13133,2020-07-01 05:00:00,398.39,0,1511,3028,54,9876,4659,1884,29887
13134,2020-07-01 06:00:00,404.35,0,1499,3449,143,11426,5314,1884,29678
13135,2020-07-01 07:00:00,399.55,0,1509,4100,182,11707,5241,1884,29665
13136,2020-07-01 08:00:00,398.24,0,1530,4483,248,12636,5042,1884,28815
13137,2020-07-01 09:00:00,398.05,0,1519,4583,336,14246,4421,1884,28819
13138,2020-07-01 10:00:00,393.82,0,1545,5177,409,15448,3931,1884,28882
13139,2020-07-01 11:00:00,385.58,0,1544,6008,427,15767,3345,1884,27981
13140,2020-07-01 12:00:00,385.01,0,1540,6331,427,16260,3349,1884,28327
13141,2020-07-01 13:00:00,385.12,0,1545,6527,443,16815,3227,1884,26294
13142,2020-07-01 14:00:00,382.01,0,1544,6736,324,16290,3128,1884,26612
13143,2020-07-01 15:00:00,380.78,0,1569,7048,239,16184,3278,1884,27503
13144,2020-07-01 16:00:00,381.07,0,1558,7203,132,14934,4020,1884,28258
13145,2020-07-01 17:00:00,379.93,0,1574,7097,85,12868,4781,1884,28703
13146,2020-07-01 18:00:00,379.15,0,1557,6441,41,10712,5065,1884,28924
13147,2020-07-01 19:00:00,385.07,0,1530,5094,10,9488,5137,1884,29728
13148,2020-07-01 20:00:00,389.39,0,1511,4331,0,8939,5191,1884,29625
13149,2020-07-01 21:00:00,392.29,0,1577,3803,0,8617,5256,1883,29505
13150,2020-07-01 22:00:00,389.54,0,1554,3468,0,8258,4698,1887,29705
13151,2020-07-01 23:00:00,383.77,0,1508,3491,0,8119,3981,1884,29694
13152,2020-07-02 00:00:00,379.59,0,1544,3216,0,7594,3481,1884,29824
13153,2020-07-02 01:00:00,383.39,0,1507,2716,0,7657,3370,1884,29495
13154,2020-07-02 02:00:00,384.75,0,1518,2539,0,7560,3389,1884,28758
13155,2020-07-02 03:00:00,388.95,0,1524,2534,1,7537,3910,1884,28575
13156,2020-07-02 04:00:00,397.93,0,1538,2597,19,8145,4910,1848,29777
13157,2020-07-02 05:00:00,409.4,0,1551,2411,56,10111,5481,1853,30264
13158,2020-07-02 06:00:00,414.85,0,1558,2573,118,11920,5699,1856,29952
13159,2020-07-02 07:00:00,415.85,0,1580,2651,188,13052,5450,1861,29259
13160,2020-07-02 08:00:00,416.21,0,1545,3073,246,14108,5539,1860,29129
13161,2020-07-02 09:00:00,416.4,0,1531,3353,237,15086,5474,1860,29449
13162,2020-07-02 10:00:00,414.43,0,1535,3650,236,15707,5267,1860,29819
13163,2020-07-02 11:00:00,409.38,0,1500,3929,317,15640,4835,1860,29750
13164,2020-07-02 12:00:00,404.95,0,1430,4045,286,15643,4112,1860,29582
13165,2020-07-02 13:00:00,403.87,0,1456,4217,360,15842,4065,1860,28672
13166,2020-07-02 14:00:00,401.86,0,1490,4423,434,16057,3889,1860,27462
13167,2020-07-02 15:00:00,400.91,0,1475,4747,311,15137,4492,1860,28572
13168,2020-07-02 16:00:00,407.81,0,1467,4413,175,14332,5495,1858,29210
13169,2020-07-02 17:00:00,405.53,0,1450,4065,74,12362,5524,1852,29140
13170,2020-07-02 18:00:00,403.29,0,1484,3389,35,10480,5406,1852,30088
13171,2020-07-02 19:00:00,405.67,0,1472,2858,8,9544,5527,1853,29798
13172,2020-07-02 20:00:00,405.4,0,1481,2532,0,8740,5483,1858,29558
13173,2020-07-02 21:00:00,404.93,0,1478,2125,0,8110,5254,1855,29620
13174,2020-07-02 22:00:00,405.34,0,1421,1934,0,7482,5343,1856,29775
13175,2020-07-02 23:00:00,407.67,0,1399,1483,0,7265,5275,1860,30285
13176,2020-07-03 00:00:00,406.09,0,1439,1159,0,7148,4799,1871,30229
13177,2020-07-03 01:00:00,401.91,0,1446,855,0,7011,4012,1884,30342
13178,2020-07-03 02:00:00,402.98,0,1449,704,0,6966,3963,1885,29892
13179,2020-07-03 03:00:00,408.31,0,1433,754,5,7192,4562,1884,29725
13180,2020-07-03 04:00:00,413.03,0,1389,853,31,7911,5029,1884,30428
13181,2020-07-03 05:00:00,418.83,0,1377,1145,89,9742,5409,1884,30399
13182,2020-07-03 06:00:00,421.45,0,1392,1557,171,11784,5472,1884,30189
13183,2020-07-03 07:00:00,420.53,0,1438,2332,214,13303,5679,1884,29988
13184,2020-07-03 08:00:00,416.4,0,1459,2874,261,14328,5303,1882,30127
13185,2020-07-03 09:00:00,406.78,0,1472,4170,353,15173,4964,1880,29967
13186,2020-07-03 10:00:00,394.58,0,1428,5509,411,16140,3946,1884,28924
13187,2020-07-03 11:00:00,383.85,0,1434,7248,411,16932,3594,1884,27060
13188,2020-07-03 12:00:00,376.95,0,1435,8469,397,17402,3473,1884,26399
13189,2020-07-03 13:00:00,374.37,0,1435,9110,400,17812,3479,1884,25695
13190,2020-07-03 14:00:00,372.8,0,1408,9509,393,17996,3491,1884,25530
13191,2020-07-03 15:00:00,374.68,0,1531,9486,276,17920,3824,1884,26959
13192,2020-07-03 16:00:00,374.45,0,1584,9644,174,16803,4498,1884,28971
13193,2020-07-03 17:00:00,371.86,0,1594,9535,119,14838,4955,1884,29025
13194,2020-07-03 18:00:00,366.12,0,1598,9557,41,13087,4931,1884,29083
13195,2020-07-03 19:00:00,362.95,0,1616,9530,9,12106,4939,1884,29031
13196,2020-07-03 20:00:00,358.62,0,1629,9395,0,11739,4400,1884,28396
13197,2020-07-03 21:00:00,351.91,0,1611,9420,0,11305,3806,1884,25976
13198,2020-07-03 22:00:00,334.35,0,1584,9527,0,9257,3188,1884,21328
13199,2020-07-03 23:00:00,322.1,0,1646,9523,0,8297,3009,1884,16457
13200,2020-07-04 00:00:00,312.15,0,1659,9337,0,7553,3003,1884,11935
13201,2020-07-04 01:00:00,296.77,0,1648,9545,0,6764,3002,1884,8308
13202,2020-07-04 02:00:00,297.18,0,1621,9455,0,6574,3007,1884,8698
13203,2020-07-04 03:00:00,299.15,0,1598,9430,0,6786,3004,1884,8556
13204,2020-07-04 04:00:00,300.6,0,1590,9523,8,7032,3006,1884,8627
13205,2020-07-04 05:00:00,313.85,0,1607,9492,25,8501,2998,1884,9349
13206,2020-07-04 06:00:00,323.53,0,1610,9551,69,10002,2995,1885,9049
13207,2020-07-04 07:00:00,329.21,0,1585,9483,117,10826,2969,1884,8888
13208,2020-07-04 08:00:00,332.47,0,1575,9490,119,11349,2961,1884,8694
13209,2020-07-04 09:00:00,334.06,0,1570,9792,134,11933,2959,1884,9299
13210,2020-07-04 10:00:00,335.51,0,1616,9928,116,12257,2965,1884,10154
13211,2020-07-04 11:00:00,333.96,0,1605,9882,136,12057,2968,1884,9435
13212,2020-07-04 12:00:00,335.45,0,1629,9792,113,12084,2988,1884,9778
13213,2020-07-04 13:00:00,336.23,0,1641,9601,103,11876,3002,1884,10078
13214,2020-07-04 14:00:00,338.22,0,1670,9538,78,11862,3092,1884,10750
13215,2020-07-04 15:00:00,338.96,0,1665,9408,67,11629,3200,1888,10428
13216,2020-07-04 16:00:00,339.09,0,1659,9434,46,11206,3453,1888,10362
13217,2020-07-04 17:00:00,332.24,0,1649,9331,25,9919,3448,1888,10617
13218,2020-07-04 18:00:00,325.54,0,1668,9303,9,8875,3454,1888,10673
13219,2020-07-04 19:00:00,322.72,0,1687,8908,0,8015,3453,1888,10501
13220,2020-07-04 20:00:00,320.44,0,1660,9027,0,7775,3488,1888,10436
13221,2020-07-04 21:00:00,306.53,0,1690,8939,0,6676,3458,1887,7503
13222,2020-07-04 22:00:00,301.92,0,1699,9154,0,6458,3205,1888,9034
13223,2020-07-04 23:00:00,290.55,0,1619,9378,0,6264,3042,1888,6718
13224,2020-07-05 00:00:00,285.61,0,1564,9357,0,6198,2912,1888,5727
13225,2020-07-05 01:00:00,287.61,0,1572,8832,0,6526,2484,1888,5902
13226,2020-07-05 02:00:00,288.1,0,1604,8944,0,6910,2362,1888,5932
13227,2020-07-05 03:00:00,293.39,0,1555,8527,1,6941,2370,1888,5896
13228,2020-07-05 04:00:00,299.28,0,1570,8337,5,7323,2379,1888,5888
13229,2020-07-05 05:00:00,307.8,0,1601,8436,17,8360,2367,1888,5975
13230,2020-07-05 06:00:00,318.33,0,1556,8626,28,9702,2358,1888,6186
13231,2020-07-05 07:00:00,314.3,0,1561,8679,53,10665,1546,1888,6444
13232,2020-07-05 08:00:00,330.85,0,1564,8573,135,12383,1743,1888,6432
13233,2020-07-05 09:00:00,325.29,0,1574,9963,217,13670,1725,1888,6135
13234,2020-07-05 10:00:00,326.01,0,1560,9352,309,13862,1315,1888,5715
13235,2020-07-05 11:00:00,333.47,0,1520,8587,328,13900,1276,1887,5681
13236,2020-07-05 12:00:00,343.64,0,1497,7261,301,13317,1288,1884,5428
13237,2020-07-05 13:00:00,348.82,0,1472,6375,281,12610,1285,1884,5288
13238,2020-07-05 14:00:00,354.66,0,1517,5750,288,12482,1279,1884,5144
13239,2020-07-05 15:00:00,327.0,0,1578,7912,225,12024,1290,1884,5871
13240,2020-07-05 16:00:00,312.68,0,1555,9600,157,11954,1308,1883,7066
13241,2020-07-05 17:00:00,309.75,0,1537,9362,97,10711,1323,1884,9175
13242,2020-07-05 18:00:00,324.58,0,1557,8315,41,10745,1368,1885,11957
13243,2020-07-05 19:00:00,320.21,0,1586,8641,7,9948,1755,1884,11526
13244,2020-07-05 20:00:00,312.58,0,1576,9125,0,9416,1798,1884,11469
13245,2020-07-05 21:00:00,303.2,0,1587,9116,0,8726,1563,1885,10945
13246,2020-07-05 22:00:00,285.32,0,1572,9358,0,7454,1465,1885,9466
13247,2020-07-05 23:00:00,276.31,0,1584,9290,0,6928,1447,1884,8070
13248,2020-07-06 00:00:00,276.0,0,1587,9258,0,7086,1300,1886,8146
13249,2020-07-06 01:00:00,275.08,0,1603,9684,0,7399,1289,1888,8217
13250,2020-07-06 02:00:00,278.62,0,1516,9718,0,7635,1316,1888,8315
13251,2020-07-06 03:00:00,293.94,0,1415,9756,4,7625,2218,1888,8718
13252,2020-07-06 04:00:00,326.28,0,1471,9673,30,9348,3123,1888,13321
13253,2020-07-06 05:00:00,344.64,0,1415,9450,63,11248,3483,1886,14922
13254,2020-07-06 06:00:00,355.39,0,1328,9376,169,13430,3390,1884,14558
13255,2020-07-06 07:00:00,366.46,0,1339,9410,268,15400,3714,1884,15445
13256,2020-07-06 08:00:00,366.51,0,1297,9150,364,15796,3333,1884,13792
13257,2020-07-06 09:00:00,367.02,0,1309,8890,453,15583,3373,1884,11644
13258,2020-07-06 10:00:00,369.61,0,1302,9104,379,16135,3494,1884,12155
13259,2020-07-06 11:00:00,364.28,0,1285,9065,376,15303,3304,1884,10725
13260,2020-07-06 12:00:00,362.7,0,1321,9006,372,15036,3267,1882,10004
13261,2020-07-06 13:00:00,365.95,0,1292,8646,383,15004,3258,1883,11301
13262,2020-07-06 14:00:00,368.6,0,1391,8160,378,14903,3217,1883,13424
13263,2020-07-06 15:00:00,373.94,0,1399,7516,246,14572,3303,1886,18842
13264,2020-07-06 16:00:00,374.76,0,1453,6709,184,12929,3504,1888,21755
13265,2020-07-06 17:00:00,378.46,0,1441,5765,100,11054,3970,1888,24524
13266,2020-07-06 18:00:00,384.69,0,1475,4807,45,9254,4701,1888,24850
13267,2020-07-06 19:00:00,388.02,0,1460,4061,9,7742,5089,1888,25665
13268,2020-07-06 20:00:00,388.72,0,1477,3654,0,7051,5124,1888,26043
13269,2020-07-06 21:00:00,386.27,0,1506,3599,0,6678,4976,1889,25712
13270,2020-07-06 22:00:00,382.63,0,1520,3110,0,6171,4313,1888,25406
13271,2020-07-06 23:00:00,382.55,0,1505,2619,0,6129,3845,1888,26353
13272,2020-07-07 00:00:00,386.74,0,1564,1729,0,6171,3492,1888,27564
13273,2020-07-07 01:00:00,389.75,0,1556,1400,0,6253,3470,1888,28111
13274,2020-07-07 02:00:00,389.16,0,1575,1468,0,6223,3523,1888,28386
13275,2020-07-07 03:00:00,387.72,0,1565,1997,3,6618,3706,1888,28480
13276,2020-07-07 04:00:00,390.9,0,1517,2701,26,7581,4345,1888,28812
13277,2020-07-07 05:00:00,400.86,0,1537,2800,83,9287,5003,1887,28706
13278,2020-07-07 06:00:00,402.07,0,1544,3456,164,11467,4974,1888,28942
13279,2020-07-07 07:00:00,401.78,0,1512,3713,253,13249,4275,1889,27257
13280,2020-07-07 08:00:00,400.73,0,1524,3700,331,14460,3542,1888,26357
13281,2020-07-07 09:00:00,397.51,0,1512,4153,381,15223,3293,1888,26969
13282,2020-07-07 10:00:00,399.94,0,1482,4325,302,15209,3691,1888,26493
13283,2020-07-07 11:00:00,397.81,0,1406,4568,404,15420,3384,1888,24083
13284,2020-07-07 12:00:00,394.69,0,1428,4761,418,15054,3367,1888,23950
13285,2020-07-07 13:00:00,392.48,0,1395,4942,358,14557,3479,1888,25208
13286,2020-07-07 14:00:00,394.68,0,1468,4639,275,13854,3895,1888,26623
13287,2020-07-07 15:00:00,395.0,0,1510,4115,196,12511,4109,1888,28260
13288,2020-07-07 16:00:00,404.29,0,1519,3426,94,12128,4932,1888,29873
13289,2020-07-07 17:00:00,405.73,0,1527,3092,49,10493,5500,1888,29796
13290,2020-07-07 18:00:00,407.08,0,1475,2423,14,9015,5528,1888,29761
13291,2020-07-07 19:00:00,406.72,0,1472,2282,1,8376,5648,1888,30216
13292,2020-07-07 20:00:00,407.11,0,1452,1768,0,7550,5487,1888,30299
13293,2020-07-07 21:00:00,406.78,0,1504,1693,0,7257,5474,1889,29511
13294,2020-07-07 22:00:00,403.26,0,1552,1273,0,6618,4892,1889,29494
13295,2020-07-07 23:00:00,397.2,0,1553,1102,0,6368,4098,1888,29937
13296,2020-07-08 00:00:00,393.07,0,1546,1059,0,6305,3556,1888,29721
13297,2020-07-08 01:00:00,392.48,0,1582,1052,0,6293,3530,1888,29860
13298,2020-07-08 02:00:00,393.59,0,1558,926,0,6342,3495,1889,30092
13299,2020-07-08 03:00:00,395.78,0,1521,803,3,6374,3539,1888,29599
13300,2020-07-08 04:00:00,404.96,0,1512,714,24,7085,4295,1887,30164
13301,2020-07-08 05:00:00,416.44,0,1517,696,48,8845,5012,1888,30076
13302,2020-07-08 06:00:00,424.79,0,1452,690,78,10115,5582,1887,30043
13303,2020-07-08 07:00:00,426.09,0,1425,719,121,10151,5587,1888,28664
13304,2020-07-08 08:00:00,425.39,0,1476,741,118,10169,5549,1888,28560
13305,2020-07-08 09:00:00,426.7,0,1498,669,149,10496,5653,1888,29046
13306,2020-07-08 10:00:00,428.95,0,1502,610,182,10507,6041,1888,29527
13307,2020-07-08 11:00:00,424.24,0,1475,610,224,10474,5476,1889,30177
13308,2020-07-08 12:00:00,421.31,0,1460,685,262,10428,5233,1888,30508
13309,2020-07-08 13:00:00,424.66,0,1573,749,293,10747,5975,1888,31229
13310,2020-07-08 14:00:00,425.07,0,1631,782,204,10884,5986,1888,31262
13311,2020-07-08 15:00:00,427.18,0,1616,704,88,10669,5965,1888,30205
13312,2020-07-08 16:00:00,428.08,0,1663,625,64,10561,6150,1888,30613
13313,2020-07-08 17:00:00,425.38,0,1660,525,55,10439,5693,1888,30898
13314,2020-07-08 18:00:00,423.33,0,1672,502,19,9858,5647,1888,31294
13315,2020-07-08 19:00:00,421.96,0,1644,457,3,9252,5634,1888,31490
13316,2020-07-08 20:00:00,420.62,0,1632,461,0,8519,5624,1888,30609
13317,2020-07-08 21:00:00,417.22,0,1617,553,0,7762,5556,1888,30417
13318,2020-07-08 22:00:00,410.8,0,1645,781,0,7135,5316,1888,30779
13319,2020-07-08 23:00:00,405.27,0,1651,999,0,6815,5013,1889,31060
13320,2020-07-09 00:00:00,396.88,0,1616,1548,0,6624,4543,1888,30680
13321,2020-07-09 01:00:00,387.49,0,1566,2301,0,6645,4069,1888,30416
13322,2020-07-09 02:00:00,389.57,0,1597,2820,0,7152,4612,1888,29546
13323,2020-07-09 03:00:00,391.39,0,1583,3468,0,7502,5297,1888,28704
13324,2020-07-09 04:00:00,389.48,0,1573,4070,9,8379,5258,1888,29050
13325,2020-07-09 05:00:00,398.02,0,1623,4350,16,10092,5961,1888,28862
13326,2020-07-09 06:00:00,393.71,0,1642,4981,29,11252,5465,1888,28648
13327,2020-07-09 07:00:00,387.51,0,1666,5739,45,12130,4934,1888,28176
13328,2020-07-09 08:00:00,382.69,0,1689,6107,80,12165,4607,1888,26878
13329,2020-07-09 09:00:00,383.96,0,1667,6282,110,12700,4682,1888,26348
13330,2020-07-09 10:00:00,382.96,0,1679,6442,154,13041,4605,1888,26915
13331,2020-07-09 11:00:00,383.47,0,1682,6489,147,13349,4628,1888,28639
13332,2020-07-09 12:00:00,381.47,0,1682,6242,131,12779,4363,1888,28900
13333,2020-07-09 13:00:00,392.1,0,1639,5548,121,12955,5070,1885,28502
13334,2020-07-09 14:00:00,392.65,0,1625,5078,111,12308,4982,1885,29095
13335,2020-07-09 15:00:00,397.93,0,1636,4581,99,12628,5103,1884,29389
13336,2020-07-09 16:00:00,396.89,0,1612,4394,65,11720,5016,1884,27958
13337,2020-07-09 17:00:00,400.58,0,1578,3941,44,11626,5108,1884,28792
13338,2020-07-09 18:00:00,400.61,0,1575,3545,22,10577,5076,1884,27895
13339,2020-07-09 19:00:00,384.68,0,1656,3160,3,9841,3008,1886,28784
13340,2020-07-09 20:00:00,382.2,0,1698,2667,0,10210,2100,1888,30475
13341,2020-07-09 21:00:00,374.56,0,1683,2878,0,8493,2205,1888,29960
13342,2020-07-09 22:00:00,368.67,0,1671,3129,0,7738,2121,1888,29533
13343,2020-07-09 23:00:00,374.74,0,1641,3401,0,7732,3090,1888,29926
13344,2020-07-10 00:00:00,375.34,0,1636,3687,0,7410,3603,1888,29770
13345,2020-07-10 01:00:00,373.37,0,1611,4149,0,7544,3710,1888,29639
13346,2020-07-10 02:00:00,372.71,0,1582,4483,0,7960,3698,1888,28911
13347,2020-07-10 03:00:00,366.91,0,1632,5156,0,7825,3727,1888,29131
13348,2020-07-10 04:00:00,375.5,0,1623,4690,9,8490,4046,1888,30316
13349,2020-07-10 05:00:00,385.69,0,1575,4700,38,10061,4642,1888,30555
13350,2020-07-10 06:00:00,396.28,0,1574,4119,82,11266,5036,1888,30757
13351,2020-07-10 07:00:00,402.45,0,1564,4047,106,11962,5543,1888,30372
13352,2020-07-10 08:00:00,397.22,0,1616,5093,129,12022,5870,1888,29419
13353,2020-07-10 09:00:00,400.06,0,1638,3893,182,12580,4785,1888,29340
13354,2020-07-10 10:00:00,404.55,0,1632,2985,202,13175,4183,1888,29501
13355,2020-07-10 11:00:00,402.27,0,1670,2799,307,13332,3691,1888,29207
13356,2020-07-10 12:00:00,400.15,0,1631,3037,315,13355,3598,1888,29209
13357,2020-07-10 13:00:00,398.07,0,1600,3399,284,13271,3698,1888,29627
13358,2020-07-10 14:00:00,400.49,0,1597,3053,340,13332,3707,1888,29668
13359,2020-07-10 15:00:00,407.67,0,1641,2423,337,12960,4244,1888,29206
13360,2020-07-10 16:00:00,411.29,0,1628,2281,242,12506,4779,1889,29786
13361,2020-07-10 17:00:00,410.99,0,1596,2275,150,10882,5408,1888,30344
13362,2020-07-10 18:00:00,405.98,0,1547,2339,43,9108,5454,1888,30815
13363,2020-07-10 19:00:00,405.3,0,1542,2094,6,8181,5465,1888,30752
13364,2020-07-10 20:00:00,403.88,0,1603,1965,0,7625,5451,1888,30766
13365,2020-07-10 21:00:00,403.6,0,1597,1712,0,7116,5132,1888,28307
13366,2020-07-10 22:00:00,402.16,0,1611,1587,0,6982,4742,1889,26670
13367,2020-07-10 23:00:00,393.82,0,1633,1673,0,6630,4034,1888,26564
13368,2020-07-11 00:00:00,388.47,0,1643,1700,0,6392,3558,1888,26099
13369,2020-07-11 01:00:00,389.26,0,1639,1479,0,6270,3482,1888,26319
13370,2020-07-11 02:00:00,391.09,0,1641,1295,0,6299,3482,1888,26383
13371,2020-07-11 03:00:00,390.91,0,1631,1329,2,6338,3484,1888,26628
13372,2020-07-11 04:00:00,395.51,0,1641,1072,20,6887,3481,1888,26548
13373,2020-07-11 05:00:00,403.49,0,1670,1071,87,9014,3491,1888,26511
13374,2020-07-11 06:00:00,414.57,0,1631,940,218,11604,3521,1888,25558
13375,2020-07-11 07:00:00,420.85,0,1623,932,319,13567,3674,1888,26220
13376,2020-07-11 08:00:00,423.38,0,1632,903,376,14854,3553,1888,26534
