timestamp,carbon_intensity,coal,gas,nuclear,solar,unknown,wind,hydro
2026-05-22T11:45:00,258.6906822108249,12122.82,65608.85,11557.72,91121.13,149.5,12356.25,141.0
2026-05-22T12:00:00,262.62049905803406,12265.710000000001,67135.6,11555.21,90555.98999999999,149.7,11870.27,141.0
2026-05-22T12:15:00,266.61846193637984,12833.16,68700.33,11553.96,91009.8,149.6,11830.23,141.0
2026-05-22T12:30:00,269.3942702941928,12908.33,69486.27,11551.21,89847.78,149.7,11808.18,141.0
2026-05-22T12:45:00,273.85391330385636,13249.46,71216.89,11552.39,89692.84,150.2,11301.81,141.0
2026-05-22T13:00:00,281.1504920573592,13837.439999999999,73132.95,11543.66,88472.35,150.2,10596.68,141.0
2026-05-22T13:15:00,286.1282537833547,14532.240000000002,74892.83,11547.619999999999,88822.04,150.1,10253.35,141.0
2026-05-22T13:30:00,292.64131994059187,15429.84,76523.62,11541.85,88135.53,150.1,10194.11,141.0
2026-05-22T13:45:00,300.8552035921145,16474.57,78326.37,11544.42,86222.76,150.60000000000002,10516.79,186.0
2026-05-22T14:00:00,308.93171194745145,17036.57,80984.8,11543.31,83866.43,150.4,10515.02,268.0
2026-05-22T14:15:00,310.4427381717523,17563.27,82123.98,11540.84,84516.14,150.3,11067.1,268.0
2026-05-22T14:30:00,311.3705558077581,18238.95,82224.9,11535.24,84775.14,150.6,12079.71,269.0
2026-05-22T14:45:00,317.1375282290449,18653.879999999997,83629.36,11532.23,82171.89,150.7,12603.14,270.0
2026-05-22T15:00:00,321.5784994350907,19109.27,85627.69,11532.18,80890.6,150.1,13238.62,272.0
2026-05-22T15:15:00,319.4602918028971,19209.16,85520.58,11531.7,82156.73,150.5,13679.16,270.0
2026-05-22T15:30:00,318.07100896102907,19204.239999999998,86032.6,11530.119999999999,82275.68,150.1,14846.33,267.0
2026-05-22T15:45:00,311.46360823084524,18783.29,85130.97,11527.65,83490.12,150.1,16668.239999999998,264.0
2026-05-22T16:00:00,309.52573353258623,18526.15,84495.02,11526.7,81899.43,150.6,18437.15,272.0
2026-05-22T16:15:00,314.4831317155408,19140.43,86754.32,11523.49,79753.09,150.5,20093.489999999998,267.0
2026-05-22T16:30:00,311.43337955693096,19226.32,86769.09,11524.75,78621.04000000001,150.6,23615.19,267.0
2026-05-22T16:45:00,308.0743326010407,18701.53,86386.48000000001,11524.56,77710.09,150.1,25244.3,285.73
2026-05-22T17:00:00,310.60609166373973,18841.45,86960.1,11520.01,74153.89,150.1,27499.77,323.35
2026-05-22T17:15:00,307.2220311409043,18882.72,86843.53,11520.63,73281.45,150.3,30874.86,318.47
2026-05-22T17:30:00,304.8754983964907,18494.53,85763.22,11520.7,69827.1,150.2,34083.8,321.46000000000004
2026-05-22T17:45:00,306.6834811541225,18222.55,86000.58,11523.619999999999,64767.28,150.3,36963.13,324.72
2026-05-22T18:00:00,310.5474337071346,18582.51,85815.76000000001,11522.119999999999,61804.630000000005,150.3,37821.52,319.2
2026-05-22T18:15:00,313.0831703196911,18568.66,86388.33,11524.73,57390.41,149.9,40547.94,321.39
2026-05-22T18:30:00,322.7029295772387,19040.78,88224.83,11520.42,50511.43,150.0,42822.38,321.32
2026-05-22T18:45:00,342.40541462225025,19760.309999999998,92100.28,11519.5,38897.270000000004,150.1,44951.81,340.91
2026-05-22T19:00:00,363.04616707605754,20647.12,93885.0,11520.6,29593.92,150.2,44334.43,369.28
2026-05-22T19:15:00,380.92726010388066,21049.6,96007.9,11523.369999999999,21615.17,150.1,43860.74,362.8
2026-05-22T19:30:00,391.30519898048334,21318.309999999998,97651.36,11521.35,13727.89,149.8,47178.21,362.75
2026-05-22T19:45:00,403.20067523833444,21416.27,97631.58,11523.84,6534.28,150.1,48421.8,397.31
2026-05-22T20:00:00,410.15037439653287,21276.45,97296.37,11525.33,2556.34,150.1,48605.8,467.52
2026-05-22T20:15:00,415.0824565326634,21293.97,97219.28,11524.04,822.71,149.7,48072.24,461.5
2026-05-22T20:30:00,415.49018542670507,21181.07,96974.95,11526.06,144.77,150.1,48280.29,470.03
2026-05-22T20:45:00,416.5124276174206,21005.87,96534.0,11526.07,36.73,149.8,47534.72,457.44
2026-05-22T21:00:00,418.2626946552877,21045.33,96372.73000000001,11525.43,5.54,149.7,46958.659999999996,328.98
2026-05-22T21:15:00,416.9483767833681,21073.95,95761.42,11527.44,6.37,149.9,47443.55,319.46000000000004
2026-05-22T21:30:00,415.4050540095097,21198.07,95049.29,11524.44,4.96,150.1,48167.65,320.2
2026-05-22T21:45:00,423.9625067331879,21449.36,95840.91,11527.25,3.74,149.8,45105.04,318.96
2026-05-22T22:00:00,425.6294015026372,21370.68,97385.01000000001,11529.81,4.0,150.0,44589.97,319.71000000000004
2026-05-22T22:15:00,425.2464496354799,21378.87,97538.45999999999,11528.67,4.54,150.2,44805.130000000005,313.32
2026-05-22T22:30:00,425.66585089196286,21472.14,97281.23999999999,11529.68,3.51,150.6,44743.04,300.89
2026-05-22T22:45:00,423.2385499691712,21731.55,96587.84,11530.47,3.51,149.9,46119.87,248.82999999999998
2026-05-22T23:00:00,413.4881106318108,21485.05,94018.70999999999,11529.34,3.83,149.5,49337.64,232.0
2026-05-22T23:15:00,400.6487737966863,20289.77,90337.98,11528.14,3.96,150.4,51889.26,231.0
2026-05-22T23:30:00,398.99595065715295,19293.53,89138.2,11530.27,4.31,150.5,50432.14,228.0
2026-05-22T23:45:00,408.2907315506084,19332.5,90025.26999999999,11531.14,4.109999999999999,150.1,46737.37,232.0
