,Unnamed: 0,carbon_intensity,UTC time,nuclear,unknown,wind,hydro,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
14776,14776,38.08,2020-09-07 16:00:00+00:00,4404,1144,2623,9103,6.304109238,285.2184074,281.0315598,203.0806838,0.615498326
14777,14777,37.74,2020-09-07 17:00:00+00:00,4432,1121,3096,8430,6.304109238,285.2184074,281.0315598,203.0806838,0.615498326
14778,14778,37.24,2020-09-07 18:00:00+00:00,4455,1113,3799,7817,6.304109238,285.2184074,281.0315598,203.0806838,0.615498326
14779,14779,37.01,2020-09-07 19:00:00+00:00,4446,1105,4450,7165,6.410792919,284.1204991,280.4596669,0.0,0.16776269
14780,14780,36.53,2020-09-07 20:00:00+00:00,4442,1092,4971,6683,6.410792919,284.1204991,280.4596669,0.0,0.16776269
14781,14781,38.03,2020-09-07 21:00:00+00:00,4448,1076,5289,5455,6.410792919,284.1204991,280.4596669,0.0,0.16776269
14782,14782,40.62,2020-09-07 22:00:00+00:00,4444,1054,5662,3761,6.10172292,283.44573,280.151345,0.0,0.406529821
14783,14783,42.73,2020-09-07 23:00:00+00:00,4445,1025,5553,2770,6.10172292,283.44573,280.151345,0.0,0.406529821
14784,14784,43.17,2020-09-08 00:00:00+00:00,4444,1010,5623,2377,6.10172292,283.44573,280.151345,0.0,0.406529821
14785,14785,43.59,2020-09-08 01:00:00+00:00,4445,1023,5645,2380,5.461885872,283.3143541,280.715604,0.0,0.286635207
14786,14786,44.23,2020-09-08 02:00:00+00:00,4447,1030,5536,2376,5.461885872,283.3143541,280.715604,0.0,0.286635207
14787,14787,45.21,2020-09-08 03:00:00+00:00,4449,1044,5300,2484,5.461885872,283.3143541,280.715604,0.0,0.286635207
14788,14788,43.61,2020-09-08 04:00:00+00:00,4449,1066,4888,3653,5.852124171,284.3130986,281.3289648,13.87598498,0.805714413
14789,14789,38.78,2020-09-08 05:00:00+00:00,4445,1100,4826,5941,5.852124171,284.3130986,281.3289648,13.87598498,0.805714413
14790,14790,37.27,2020-09-08 06:00:00+00:00,4441,1140,4435,7573,5.852124171,284.3130986,281.3289648,13.87598498,0.805714413
14791,14791,37.88,2020-09-08 07:00:00+00:00,4441,1177,4084,8165,6.562174544,285.8892208,282.0234863,175.8565063,0.693462838
14792,14792,38.48,2020-09-08 08:00:00+00:00,4447,1196,4055,8172,6.562174544,285.8892208,282.0234863,175.8565063,0.693462838
14793,14793,40.45,2020-09-08 09:00:00+00:00,4442,1194,3930,7408,6.562174544,285.8892208,282.0234863,175.8565063,0.693462838
14794,14794,42.38,2020-09-08 10:00:00+00:00,4446,1214,3858,6952,6.814385931,286.602391,282.4194054,220.0636263,1.546170785
14795,14795,43.82,2020-09-08 11:00:00+00:00,4442,1219,3898,6438,6.814385931,286.602391,282.4194054,220.0636263,1.546170785
14796,14796,42.9,2020-09-08 12:00:00+00:00,4442,1200,4144,6298,6.814385931,286.602391,282.4194054,220.0636263,1.546170785
14797,14797,43.11,2020-09-08 13:00:00+00:00,4440,1205,4198,6228,6.819876478,286.3070829,282.5212015,205.6490174,1.010031064
14798,14798,41.88,2020-09-08 14:00:00+00:00,4442,1204,4066,6818,6.819876478,286.3070829,282.5212015,205.6490174,1.010031064
14799,14799,40.52,2020-09-08 15:00:00+00:00,4443,1217,4155,7455,6.819876478,286.3070829,282.5212015,205.6490174,1.010031064
14800,14800,38.43,2020-09-08 16:00:00+00:00,4446,1163,4048,7746,6.095458104,284.0502633,281.1701052,130.2307757,1.889084137
14801,14801,38.46,2020-09-08 17:00:00+00:00,4449,1151,3942,7666,6.095458104,284.0502633,281.1701052,130.2307757,1.889084137
14802,14802,37.52,2020-09-08 18:00:00+00:00,4455,1125,4114,7545,6.095458104,284.0502633,281.1701052,130.2307757,1.889084137
14803,14803,37.56,2020-09-08 19:00:00+00:00,4441,1124,4275,7365,6.940455602,282.9480297,279.6161099,0.0,0.625272157
14804,14804,38.05,2020-09-08 20:00:00+00:00,4443,1113,4342,6920,6.940455602,282.9480297,279.6161099,0.0,0.625272157
14805,14805,38.81,2020-09-08 21:00:00+00:00,4452,1090,4466,6142,6.940455602,282.9480297,279.6161099,0.0,0.625272157
14806,14806,41.78,2020-09-08 22:00:00+00:00,4467,1077,4481,4799,7.599768413,281.9655531,278.682514,0.0,1.06654086
14807,14807,43.82,2020-09-08 23:00:00+00:00,4454,1066,4599,3868,7.599768413,281.9655531,278.682514,0.0,1.06654086
14808,14808,45.51,2020-09-09 00:00:00+00:00,4472,1052,4248,3520,7.599768413,281.9655531,278.682514,0.0,1.06654086
14809,14809,45.11,2020-09-09 01:00:00+00:00,4469,1065,4129,3913,7.547677793,281.5055421,278.5123363,0.0,0.371821763
14810,14810,46.18,2020-09-09 02:00:00+00:00,4473,1071,3844,3947,7.547677793,281.5055421,278.5123363,0.0,0.371821763
14811,14811,46.17,2020-09-09 03:00:00+00:00,4469,1086,3650,4320,7.547677793,281.5055421,278.5123363,0.0,0.371821763
14812,14812,42.73,2020-09-09 04:00:00+00:00,4477,1090,3407,5695,7.676243616,282.0428774,278.2781821,15.59469981,0.739082094
14813,14813,40.31,2020-09-09 05:00:00+00:00,4473,1127,3370,7106,7.676243616,282.0428774,278.2781821,15.59469981,0.739082094
14814,14814,38.76,2020-09-09 06:00:00+00:00,4473,1161,3270,8320,7.676243616,282.0428774,278.2781821,15.59469981,0.739082094
14815,14815,39.63,2020-09-09 07:00:00+00:00,4472,1201,2958,8796,7.779271454,284.0468377,277.7646988,263.9331908,0.373723485
14816,14816,41.57,2020-09-09 08:00:00+00:00,3945,1212,2950,8656,7.779271454,284.0468377,277.7646988,263.9331908,0.373723485
14817,14817,40.19,2020-09-09 09:00:00+00:00,3906,1160,3118,8413,7.779271454,284.0468377,277.7646988,263.9331908,0.373723485
14818,14818,41.55,2020-09-09 10:00:00+00:00,3912,1178,3307,7905,7.499348905,284.9780392,277.4612538,335.1428543,0.702629884
14819,14819,42.57,2020-09-09 11:00:00+00:00,3905,1189,3299,7667,7.499348905,284.9780392,277.4612538,335.1428543,0.702629884
14820,14820,42.18,2020-09-09 12:00:00+00:00,3901,1173,3286,7629,7.499348905,284.9780392,277.4612538,335.1428543,0.702629884
14821,14821,42.59,2020-09-09 13:00:00+00:00,3903,1176,3267,7530,7.214161804,284.6988807,277.4257702,302.7729827,0.31297028
14822,14822,42.43,2020-09-09 14:00:00+00:00,3901,1173,3246,7575,7.214161804,284.6988807,277.4257702,302.7729827,0.31297028
14823,14823,41.28,2020-09-09 15:00:00+00:00,3899,1169,3173,8043,7.214161804,284.6988807,277.4257702,302.7729827,0.31297028
14824,14824,41.61,2020-09-09 16:00:00+00:00,3906,1241,3276,8726,5.992042936,282.3849836,277.2442218,185.0229174,0.565968881
14825,14825,40.95,2020-09-09 17:00:00+00:00,3895,1237,3526,8711,5.992042936,282.3849836,277.2442218,185.0229174,0.565968881
14826,14826,40.01,2020-09-09 18:00:00+00:00,3904,1231,3930,8628,5.992042936,282.3849836,277.2442218,185.0229174,0.565968881
14827,14827,39.69,2020-09-09 19:00:00+00:00,3905,1215,4159,8323,5.042031278,281.2466561,276.9280359,0.0,0.185787609
14828,14828,41.8,2020-09-09 20:00:00+00:00,3900,1194,4370,6959,5.042031278,281.2466561,276.9280359,0.0,0.185787609
14829,14829,44.49,2020-09-09 21:00:00+00:00,3903,1169,5013,5023,5.042031278,281.2466561,276.9280359,0.0,0.185787609
14830,14830,45.97,2020-09-09 22:00:00+00:00,3898,1129,5291,3803,4.602656988,280.8661236,276.8822664,0.0,0.377121135
14831,14831,48.35,2020-09-09 23:00:00+00:00,3903,1116,5487,2766,4.602656988,280.8661236,276.8822664,0.0,0.377121135
14832,14832,49.1,2020-09-10 00:00:00+00:00,3912,1123,5586,2529,4.602656988,280.8661236,276.8822664,0.0,0.377121135
14833,14833,49.44,2020-09-10 01:00:00+00:00,3910,1127,5592,2479,4.11381156,280.8058079,277.0966785,0.0,0.192474721
14834,14834,49.1,2020-09-10 02:00:00+00:00,3908,1119,5625,2452,4.11381156,280.8058079,277.0966785,0.0,0.192474721
14835,14835,49.6,2020-09-10 03:00:00+00:00,3908,1122,5524,2454,4.11381156,280.8058079,277.0966785,0.0,0.192474721
14836,14836,48.03,2020-09-10 04:00:00+00:00,3911,1124,5520,2900,4.406906979,281.6719618,277.5010165,12.16983005,0.407620537
14837,14837,42.8,2020-09-10 05:00:00+00:00,3920,1154,5516,4913,4.406906979,281.6719618,277.5010165,12.16983005,0.407620537
14838,14838,38.9,2020-09-10 06:00:00+00:00,3909,1174,5288,6982,4.406906979,281.6719618,277.5010165,12.16983005,0.407620537
14839,14839,40.09,2020-09-10 07:00:00+00:00,3916,1205,4998,7162,5.194014649,284.1709572,277.8629182,235.1803588,0.237506419
14840,14840,40.5,2020-09-10 08:00:00+00:00,3911,1218,4973,7189,5.194014649,284.1709572,277.8629182,235.1803588,0.237506419
14841,14841,41.64,2020-09-10 09:00:00+00:00,3918,1241,4810,7169,5.194014649,284.1709572,277.8629182,235.1803588,0.237506419
14842,14842,42.76,2020-09-10 10:00:00+00:00,3912,1264,4621,7199,5.654167745,285.737262,278.2966525,321.1012552,0.462094926
14843,14843,42.23,2020-09-10 11:00:00+00:00,3915,1234,4543,7112,5.654167745,285.737262,278.2966525,321.1012552,0.462094926
14844,14844,42.32,2020-09-10 12:00:00+00:00,3921,1235,4589,7033,5.654167745,285.737262,278.2966525,321.1012552,0.462094926
14845,14845,43.46,2020-09-10 13:00:00+00:00,3912,1256,4581,6870,5.924524341,285.7129993,279.1843878,293.1826794,0.14780291
14846,14846,43.09,2020-09-10 14:00:00+00:00,3903,1246,4583,6896,5.924524341,285.7129993,279.1843878,293.1826794,0.14780291
14847,14847,42.69,2020-09-10 15:00:00+00:00,3910,1236,4554,6949,5.924524341,285.7129993,279.1843878,293.1826794,0.14780291
14848,14848,42.64,2020-09-10 16:00:00+00:00,3898,1224,4260,7122,5.734574849,284.0158115,279.6838078,173.2449189,0.290960277
14849,14849,42.01,2020-09-10 17:00:00+00:00,3906,1199,4003,7302,5.734574849,284.0158115,279.6838078,173.2449189,0.290960277
14850,14850,42.19,2020-09-10 18:00:00+00:00,3903,1198,3960,7265,5.734574849,284.0158115,279.6838078,173.2449189,0.290960277
14851,14851,42.62,2020-09-10 19:00:00+00:00,3911,1198,3793,7262,6.059129349,283.7127672,280.1905582,0.0,0.118093647
14852,14852,42.27,2020-09-10 20:00:00+00:00,3913,1171,3766,7080,6.059129349,283.7127672,280.1905582,0.0,0.118093647
14853,14853,43.28,2020-09-10 21:00:00+00:00,3910,1146,3562,6608,6.059129349,283.7127672,280.1905582,0.0,0.118093647
14854,14854,44.43,2020-09-10 22:00:00+00:00,3916,1145,3364,6392,6.281645349,283.6776421,280.7212101,0.0,0.472077592
14855,14855,46.76,2020-09-10 23:00:00+00:00,3920,1126,3062,5738,6.281645349,283.6776421,280.7212101,0.0,0.472077592
14856,14856,46.69,2020-09-11 00:00:00+00:00,3918,1112,2882,5784,6.281645349,283.6776421,280.7212101,0.0,0.472077592
14857,14857,46.69,2020-09-11 01:00:00+00:00,3922,1110,2650,5988,6.493667546,283.5737939,281.1658705,0.0,0.43622741
14858,14858,45.39,2020-09-11 02:00:00+00:00,3915,1099,2494,6415,6.493667546,283.5737939,281.1658705,0.0,0.43622741
14859,14859,44.88,2020-09-11 03:00:00+00:00,3920,1110,2399,6792,6.493667546,283.5737939,281.1658705,0.0,0.43622741
14860,14860,43.35,2020-09-11 04:00:00+00:00,3919,1130,2348,7593,6.242391255,283.9811605,281.5820036,9.280895446,0.745529934
14861,14861,40.83,2020-09-11 05:00:00+00:00,3919,1172,2291,9123,6.242391255,283.9811605,281.5820036,9.280895446,0.745529934
14862,14862,41.13,2020-09-11 06:00:00+00:00,3924,1207,2109,9635,6.242391255,283.9811605,281.5820036,9.280895446,0.745529934
14863,14863,42.06,2020-09-11 07:00:00+00:00,3921,1244,1920,9922,6.586556875,285.5879407,281.8173766,180.7851525,0.42504728
14864,14864,42.74,2020-09-11 08:00:00+00:00,3910,1273,1869,10076,6.586556875,285.5879407,281.8173766,180.7851525,0.42504728
14865,14865,42.66,2020-09-11 09:00:00+00:00,3917,1272,1917,10038,6.586556875,285.5879407,281.8173766,180.7851525,0.42504728
14866,14866,43.15,2020-09-11 10:00:00+00:00,3919,1288,1958,9998,7.010620899,286.1476541,281.5940751,237.4868521,1.275825965
14867,14867,43.64,2020-09-11 11:00:00+00:00,3910,1287,2077,9684,7.010620899,286.1476541,281.5940751,237.4868521,1.275825965
14868,14868,43.69,2020-09-11 12:00:00+00:00,3912,1273,2323,9244,7.010620899,286.1476541,281.5940751,237.4868521,1.275825965
14869,14869,44.73,2020-09-11 13:00:00+00:00,3908,1279,2567,8687,6.815896439,285.6462224,281.6066547,210.3957633,1.010607401
14870,14870,43.72,2020-09-11 14:00:00+00:00,3907,1260,2905,8500,6.815896439,285.6462224,281.6066547,210.3957633,1.010607401
14871,14871,42.93,2020-09-11 15:00:00+00:00,3917,1266,3046,8728,6.815896439,285.6462224,281.6066547,210.3957633,1.010607401
14872,14872,42.11,2020-09-11 16:00:00+00:00,3908,1280,3284,9005,6.455771355,283.5777441,280.3742208,129.7494675,1.62849973
14873,14873,41.32,2020-09-11 17:00:00+00:00,3908,1256,3595,8719,6.455771355,283.5777441,280.3742208,129.7494675,1.62849973
14874,14874,40.93,2020-09-11 18:00:00+00:00,3910,1250,4146,8256,6.455771355,283.5777441,280.3742208,129.7494675,1.62849973
14875,14875,40.8,2020-09-11 19:00:00+00:00,3912,1233,4644,7589,6.886295659,282.6449739,279.166248,0.0,0.286388713
14876,14876,40.88,2020-09-11 20:00:00+00:00,3913,1210,4978,6920,6.886295659,282.6449739,279.166248,0.0,0.286388713
14877,14877,42.34,2020-09-11 21:00:00+00:00,3914,1186,5041,5966,6.886295659,282.6449739,279.166248,0.0,0.286388713
14878,14878,45.4,2020-09-11 22:00:00+00:00,3909,1171,5034,4716,7.020480173,281.963801,278.2679146,0.0,0.657799892
14879,14879,45.84,2020-09-11 23:00:00+00:00,3917,1144,5365,3925,7.020480173,281.963801,278.2679146,0.0,0.657799892
14880,14880,47.03,2020-09-12 00:00:00+00:00,3913,1133,5297,3508,7.020480173,281.963801,278.2679146,0.0,0.657799892
14881,14881,46.91,2020-09-12 01:00:00+00:00,3906,1122,5165,3559,6.954301545,281.9023845,278.4247726,0.0,0.403784655
14882,14882,47.31,2020-09-12 02:00:00+00:00,3907,1124,5066,3564,6.954301545,281.9023845,278.4247726,0.0,0.403784655
14883,14883,48.03,2020-09-12 03:00:00+00:00,3912,1120,4656,3720,6.954301545,281.9023845,278.4247726,0.0,0.403784655
14884,14884,46.75,2020-09-12 04:00:00+00:00,3912,1109,4298,4322,7.134576993,282.7048309,278.8004128,13.74610756,0.77891111
14885,14885,45.09,2020-09-12 05:00:00+00:00,3912,1111,3913,5232,7.134576993,282.7048309,278.8004128,13.74610756,0.77891111
14886,14886,43.76,2020-09-12 06:00:00+00:00,3909,1123,3690,6034,7.134576993,282.7048309,278.8004128,13.74610756,0.77891111
14887,14887,42.58,2020-09-12 07:00:00+00:00,3909,1134,3397,6874,7.729027256,284.9008395,279.340964,231.2564676,0.354832744
14888,14888,42.8,2020-09-12 08:00:00+00:00,3905,1132,3248,6922,7.729027256,284.9008395,279.340964,231.2564676,0.354832744
14889,14889,43.45,2020-09-12 09:00:00+00:00,3908,1143,3388,6686,7.729027256,284.9008395,279.340964,231.2564676,0.354832744
14890,14890,43.62,2020-09-12 10:00:00+00:00,3915,1109,3429,6166,7.5025819,285.7807631,279.9673934,275.1581038,0.838512997
14891,14891,45.84,2020-09-12 11:00:00+00:00,3910,1112,3407,5520,7.5025819,285.7807631,279.9673934,275.1581038,0.838512997
14892,14892,46.67,2020-09-12 12:00:00+00:00,3910,1108,3506,5127,7.5025819,285.7807631,279.9673934,275.1581038,0.838512997
14893,14893,47.0,2020-09-12 13:00:00+00:00,3905,1115,3606,5014,7.262225469,285.6336613,280.7990547,206.8883599,0.418839018
14894,14894,45.67,2020-09-12 14:00:00+00:00,3910,1112,3797,5181,7.262225469,285.6336613,280.7990547,206.8883599,0.418839018
14895,14895,42.95,2020-09-12 15:00:00+00:00,3913,1108,3869,5944,7.262225469,285.6336613,280.7990547,206.8883599,0.418839018
14896,14896,39.82,2020-09-12 16:00:00+00:00,3910,1125,3846,7366,6.472957722,284.2036195,281.198517,123.1947297,0.78038043
14897,14897,38.28,2020-09-12 17:00:00+00:00,3915,1115,3902,7818,6.472957722,284.2036195,281.198517,123.1947297,0.78038043
14898,14898,38.37,2020-09-12 18:00:00+00:00,3913,1133,4052,7881,6.472957722,284.2036195,281.198517,123.1947297,0.78038043
14899,14899,38.25,2020-09-12 19:00:00+00:00,3914,1137,4335,7704,6.070162454,283.7569313,281.3735826,0.0,0.265767635
14900,14900,38.54,2020-09-12 20:00:00+00:00,3911,1133,4747,7114,6.070162454,283.7569313,281.3735826,0.0,0.265767635
14901,14901,40.71,2020-09-12 21:00:00+00:00,3910,1144,4796,6308,6.070162454,283.7569313,281.3735826,0.0,0.265767635
14902,14902,44.5,2020-09-12 22:00:00+00:00,3910,1135,4861,4760,5.801599234,283.3581556,281.2561804,0.0,0.526279166
14903,14903,46.55,2020-09-12 23:00:00+00:00,3916,1122,4813,4007,5.801599234,283.3581556,281.2561804,0.0,0.526279166
14904,14904,49.06,2020-09-13 00:00:00+00:00,3920,1108,4698,3260,5.801599234,283.3581556,281.2561804,0.0,0.526279166
14905,14905,48.45,2020-09-13 01:00:00+00:00,3918,1098,4848,3167,5.659388047,283.3824703,281.2790931,0.0,0.215604272
14906,14906,49.82,2020-09-13 02:00:00+00:00,3917,1100,4640,3039,5.659388047,283.3824703,281.2790931,0.0,0.215604272
14907,14907,49.45,2020-09-13 03:00:00+00:00,3918,1095,4851,2869,5.659388047,283.3824703,281.2790931,0.0,0.215604272
14908,14908,49.77,2020-09-13 04:00:00+00:00,3919,1095,4896,2741,5.435011128,284.1403053,281.5678249,11.89202634,0.466099993
14909,14909,49.83,2020-09-13 05:00:00+00:00,3924,1105,4942,2781,5.435011128,284.1403053,281.5678249,11.89202634,0.466099993
14910,14910,48.0,2020-09-13 06:00:00+00:00,3923,1112,5013,3272,5.435011128,284.1403053,281.5678249,11.89202634,0.466099993
14911,14911,44.44,2020-09-13 07:00:00+00:00,3926,1130,5150,4415,5.737377729,286.2854859,281.7714693,229.8895652,0.223948209
14912,14912,43.56,2020-09-13 08:00:00+00:00,3929,1147,5213,4851,5.737377729,286.2854859,281.7714693,229.8895652,0.223948209
14913,14913,45.35,2020-09-13 09:00:00+00:00,3924,1167,5386,4321,5.737377729,286.2854859,281.7714693,229.8895652,0.223948209
14914,14914,46.55,2020-09-13 10:00:00+00:00,3924,1191,5503,4095,5.822032494,287.5558112,282.0795445,306.8811751,0.405988969
14915,14915,47.38,2020-09-13 11:00:00+00:00,3926,1182,5651,3585,5.822032494,287.5558112,282.0795445,306.8811751,0.405988969
14916,14916,47.32,2020-09-13 12:00:00+00:00,3916,1158,5630,3368,5.822032494,287.5558112,282.0795445,306.8811751,0.405988969
14917,14917,48.27,2020-09-13 13:00:00+00:00,3909,1170,5600,3258,5.268038589,287.3732674,282.3218247,286.9013676,0.106137785
14918,14918,48.37,2020-09-13 14:00:00+00:00,3909,1163,5512,3241,5.268038589,287.3732674,282.3218247,286.9013676,0.106137785
14919,14919,47.36,2020-09-13 15:00:00+00:00,3902,1160,5416,3606,5.268038589,287.3732674,282.3218247,286.9013676,0.106137785
14920,14920,43.63,2020-09-13 16:00:00+00:00,4077,1175,5003,5230,4.273637549,285.1530486,282.0900187,171.4124909,0.253827341
14921,14921,40.41,2020-09-13 17:00:00+00:00,4230,1169,5211,6023,4.273637549,285.1530486,282.0900187,171.4124909,0.253827341
14922,14922,39.49,2020-09-13 18:00:00+00:00,4227,1161,5113,6404,4.273637549,285.1530486,282.0900187,171.4124909,0.253827341
14923,14923,38.65,2020-09-13 19:00:00+00:00,4471,1157,5234,6353,4.098103818,284.3167156,281.8479199,0.0,0.158582967
14924,14924,39.49,2020-09-13 20:00:00+00:00,4560,1150,5299,5736,4.098103818,284.3167156,281.8479199,0.0,0.158582967
14925,14925,42.75,2020-09-13 21:00:00+00:00,4567,1147,5282,4433,4.098103818,284.3167156,281.8479199,0.0,0.158582967
14926,14926,44.28,2020-09-13 22:00:00+00:00,4555,1135,5179,3871,3.737518467,283.730713,281.6570384,0.0,0.293091962
14927,14927,43.76,2020-09-13 23:00:00+00:00,4607,1076,5238,3219,3.737518467,283.730713,281.6570384,0.0,0.293091962
14928,14928,43.12,2020-09-14 00:00:00+00:00,4666,1031,5070,2982,3.737518467,283.730713,281.6570384,0.0,0.293091962
14929,14929,43.06,2020-09-14 01:00:00+00:00,4728,1031,4953,3055,3.190301551,283.2876766,281.3101801,0.0,0.147724186
14930,14930,42.45,2020-09-14 02:00:00+00:00,4780,1029,4902,3226,3.190301551,283.2876766,281.3101801,0.0,0.147724186
14931,14931,41.18,2020-09-14 03:00:00+00:00,4833,1041,4793,3868,3.190301551,283.2876766,281.3101801,0.0,0.147724186
14932,14932,38.9,2020-09-14 04:00:00+00:00,4864,1067,4363,5476,2.920621181,283.9432895,281.4683048,12.3396755,0.31600383
14933,14933,37.03,2020-09-14 05:00:00+00:00,4860,1089,4282,6677,2.920621181,283.9432895,281.4683048,12.3396755,0.31600383
14934,14934,37.2,2020-09-14 06:00:00+00:00,4863,1128,3895,7549,2.920621181,283.9432895,281.4683048,12.3396755,0.31600383
14935,14935,37.92,2020-09-14 07:00:00+00:00,4863,1160,3716,7849,2.83706736,286.2806424,281.5323818,236.3707991,0.139365211
14936,14936,38.01,2020-09-14 08:00:00+00:00,4861,1168,3572,8066,2.83706736,286.2806424,281.5323818,236.3707991,0.139365211
14937,14937,36.85,2020-09-14 09:00:00+00:00,4862,1128,3594,8018,2.83706736,286.2806424,281.5323818,236.3707991,0.139365211
14938,14938,37.7,2020-09-14 10:00:00+00:00,4862,1143,3526,7904,2.779803694,287.3523861,281.4074153,299.893488,0.27118317
14939,14939,37.25,2020-09-14 11:00:00+00:00,4802,1126,3646,7806,2.779803694,287.3523861,281.4074153,299.893488,0.27118317
14940,14940,36.71,2020-09-14 12:00:00+00:00,4583,1114,3834,7916,2.779803694,287.3523861,281.4074153,299.893488,0.27118317
14941,14941,35.56,2020-09-14 13:00:00+00:00,4576,1091,3880,8095,2.732980402,286.8771154,281.8375911,243.9010073,0.143875674
14942,14942,36.26,2020-09-14 14:00:00+00:00,4580,1087,3712,7858,2.732980402,286.8771154,281.8375911,243.9010073,0.143875674
14943,14943,35.97,2020-09-14 15:00:00+00:00,4584,1077,3485,8072,2.732980402,286.8771154,281.8375911,243.9010073,0.143875674
14944,14944,36.33,2020-09-14 16:00:00+00:00,4582,1089,3285,8281,2.564584193,284.5750966,281.7331134,142.5095826,0.294900275
14945,14945,36.61,2020-09-14 17:00:00+00:00,4583,1082,3119,8208,2.564584193,284.5750966,281.7331134,142.5095826,0.294900275
14946,14946,36.13,2020-09-14 18:00:00+00:00,4578,1061,3127,8119,2.564584193,284.5750966,281.7331134,142.5095826,0.294900275
14947,14947,35.0,2020-09-14 19:00:00+00:00,4584,1023,3170,8031,3.058574407,283.985773,281.8167635,0.0,0.394058049
14948,14948,33.99,2020-09-14 20:00:00+00:00,4577,969,3172,7672,3.058574407,283.985773,281.8167635,0.0,0.394058049
14949,14949,34.91,2020-09-14 21:00:00+00:00,4587,950,3058,7053,3.058574407,283.985773,281.8167635,0.0,0.394058049
14950,14950,36.86,2020-09-14 22:00:00+00:00,4581,964,3003,6489,3.752659689,283.8476655,281.9611757,0.0,1.095717311
14951,14951,39.02,2020-09-14 23:00:00+00:00,4581,942,2874,5484,3.752659689,283.8476655,281.9611757,0.0,1.095717311
14952,14952,38.58,2020-09-15 00:00:00+00:00,4586,917,2775,5388,3.752659689,283.8476655,281.9611757,0.0,1.095717311
14953,14953,38.79,2020-09-15 01:00:00+00:00,4589,909,2551,5427,4.598001189,283.7945633,282.1536157,0.0,1.225176812
14954,14954,38.99,2020-09-15 02:00:00+00:00,4502,908,2461,5521,4.598001189,283.7945633,282.1536157,0.0,1.225176812
14955,14955,38.42,2020-09-15 03:00:00+00:00,4011,910,2395,6303,4.598001189,283.7945633,282.1536157,0.0,1.225176812
14956,14956,35.7,2020-09-15 04:00:00+00:00,3906,918,2186,7775,5.639956684,283.8432843,281.930615,8.444801495,2.351775862
14957,14957,34.62,2020-09-15 05:00:00+00:00,3904,952,1798,9157,5.639956684,283.8432843,281.930615,8.444801495,2.351775862
14958,14958,35.21,2020-09-15 06:00:00+00:00,3905,980,1503,9616,5.639956684,283.8432843,281.930615,8.444801495,2.351775862
14959,14959,36.99,2020-09-15 07:00:00+00:00,3906,1026,1088,9928,6.670415831,284.5734255,281.0016286,180.1343795,0.800102513
14960,14960,37.63,2020-09-15 08:00:00+00:00,3900,1037,854,10056,6.670415831,284.5734255,281.0016286,180.1343795,0.800102513
14961,14961,38.19,2020-09-15 09:00:00+00:00,3906,1038,581,10102,6.670415831,284.5734255,281.0016286,180.1343795,0.800102513
14962,14962,38.38,2020-09-15 10:00:00+00:00,3902,1043,581,10102,7.819894907,284.716504,279.8410395,247.8698059,1.358396674
14963,14963,40.45,2020-09-15 11:00:00+00:00,3898,1078,364,9985,7.819894907,284.716504,279.8410395,247.8698059,1.358396674
14964,14964,40.25,2020-09-15 12:00:00+00:00,3900,1069,340,9964,7.819894907,284.716504,279.8410395,247.8698059,1.358396674
14965,14965,40.2,2020-09-15 13:00:00+00:00,3899,1074,348,10042,8.400282799,283.9146898,278.6517738,234.3429017,0.271563264
14966,14966,39.94,2020-09-15 14:00:00+00:00,3898,1070,371,10066,8.400282799,283.9146898,278.6517738,234.3429017,0.271563264
14967,14967,39.35,2020-09-15 15:00:00+00:00,3887,1067,396,10242,8.400282799,283.9146898,278.6517738,234.3429017,0.271563264
14968,14968,39.59,2020-09-15 16:00:00+00:00,3892,1087,442,10365,8.013694525,281.8363151,277.2494853,140.4057108,0.46837642
14969,14969,39.32,2020-09-15 17:00:00+00:00,3883,1097,547,10516,8.013694525,281.8363151,277.2494853,140.4057108,0.46837642
14970,14970,38.71,2020-09-15 18:00:00+00:00,3887,1092,708,10535,8.013694525,281.8363151,277.2494853,140.4057108,0.46837642
14971,14971,38.81,2020-09-15 19:00:00+00:00,3881,1084,844,10250,8.220007302,280.7416768,275.9971134,0.0,0.105048156
14972,14972,38.67,2020-09-15 20:00:00+00:00,3896,1072,963,10007,8.220007302,280.7416768,275.9971134,0.0,0.105048156
14973,14973,37.94,2020-09-15 21:00:00+00:00,3886,1029,1121,9558,8.220007302,280.7416768,275.9971134,0.0,0.105048156
14974,14974,38.91,2020-09-15 22:00:00+00:00,3892,1009,1323,8686,8.03312675,280.12987,275.3265589,0.0,0.192628909
14975,14975,36.93,2020-09-15 23:00:00+00:00,3890,934,1540,8177,8.03312675,280.12987,275.3265589,0.0,0.192628909
14976,14976,37.17,2020-09-16 00:00:00+00:00,3887,919,1636,7775,8.03312675,280.12987,275.3265589,0.0,0.192628909
14977,14977,37.1,2020-09-16 01:00:00+00:00,3893,918,1976,7442,7.540796757,279.6512197,275.4087698,0.0,0.096318371
14978,14978,36.63,2020-09-16 02:00:00+00:00,3892,911,2082,7417,7.540796757,279.6512197,275.4087698,0.0,0.096318371
14979,14979,36.75,2020-09-16 03:00:00+00:00,3899,944,2134,7795,7.540796757,279.6512197,275.4087698,0.0,0.096318371
